personId,legMode,planIndex,planElementIndex,planElementType,activityType,activityEndTime,primaryPurpose,householdId,activityLocationX,activityLocationY
1545056,,0,5,activity,shopping,17.928,work,522173,419024.89673659176,4572939.397783714
1545056,walk_transit,0,6,leg,,,work,522173,,
1545056,,0,7,activity,social,17.941,work,522173,418381.51733020495,4560605.897617153
1545056,walk_transit,0,8,leg,,,work,522173,,
1545056,,0,9,activity,home,,work,522173,420063.0970949639,4569581.036950416
1545057,,0,1,activity,Home,17.264,school,522173,420118.600950472,4569962.30138205
1545057,walk_transit,0,2,leg,,,school,522173,,
1545057,,0,3,activity,school,20.483,school,522173,418256.8540572685,4568080.314618832
1545057,walk_transit,0,4,leg,,,school,522173,,
1545057,,0,5,activity,home,,school,522173,420118.600950472,4569962.30138205
1545058,,0,1,activity,Home,7.934,school,522173,419992.99038130057,4569278.77715422
